Generation,Performance_p_m_0.1,Diversity_p_m_0.1,Performance_p_m_0.25,Diversity_p_m_0.25,Performance_p_m_0.5,Diversity_p_m_0.5,Performance_p_m_0.75,Diversity_p_m_0.75,Performance_p_m_0.9,Diversity_p_m_0.9
116,61.807240449250536,0.42144582416971416,61.67769559839183,0.4297684962508517,61.212389644413776,0.9677843870711814,60.23388267227092,1.475515507032318,59.517279383278435,1.7515374075079089
117,61.81414764190621,0.40189748513756524,61.68915642327532,0.4222187856363225,61.22415014574901,0.9494189825293989,60.24487035170277,1.4667325523349577,59.619541647279235,1.7107510428686374
118,61.819834286350925,0.38377632381303495,61.70115990386212,0.42861778010547597,61.20158567374137,0.9477642152249609,60.252787763077755,1.35506378865857,59.646373577256014,1.6711775771356747
119,61.824809289944284,0.37349036246040673,61.690464559673664,0.45787031673201356,61.17952151184603,0.9247843333079472,60.11851072221836,1.372864711535277,59.605777215392216,1.689776890459376
120,61.82911037710824,0.36858423684040753,61.691217742411276,0.43818656692343305,61.173856778828124,0.9504691217596627,60.193361385299774,1.3326001579196776,59.690687011158936,1.5661900160091538
121,61.842302439543914,0.2559770230344255,61.661962012963414,0.46031884968380465,61.17991514631006,0.9586856657965183,60.23841636506141,1.3050836882203931,59.546214603908375,1.5784759356178026
122,61.84519187019734,0.2486829755168907,61.64709630797046,0.4664966046437307,61.07399031286628,1.0167331103068025,60.1729484049424,1.306073575106712,59.487276825155064,1.6046531173231768
123,61.84783371731635,0.24092104065710304,61.629642591444885,0.49798009171835006,61.06812622790227,0.9903234782751906,60.27133798931164,1.2995513513331134,59.42573551036458,1.6366651682982452
124,61.85122065211886,0.23262990973543063,61.60795522687377,0.5046458608068194,61.064663764881885,0.9922714593366826,60.19822332930169,1.3218231667166165,59.423155584095966,1.5884387284705703
125,61.85445575572645,0.22419326275092658,61.622511226243994,0.5020255482933561,61.10875215782169,1.0146709936298257,60.2150906010564,1.276051911289869,59.51531361825756,1.5937390605649
126,61.853164317342234,0.23891214126861635,61.59831604104882,0.49425279553169,61.152162329449496,1.021214868683547,60.214642914344445,1.274833498564675,59.47593810367871,1.5789417582333243
127,61.85830892677014,0.21466674289575627,61.58041365221393,0.4669687022246615,61.151728076385496,0.9801309823924608,60.2261497714836,1.2694750912564803,59.605746490614536,1.554757154091524
128,61.84979312810848,0.246384104945798,61.59295607748671,0.3923745247591692,61.14623091028894,0.9359518423505562,60.2235831685916,1.2530722031573969,59.68524154064698,1.5207586888336018
129,61.8393642385829,0.2413798019153849,61.6457215046105,0.3742473357271973,61.157881212937646,0.9019327432444779,60.35264603575334,1.2375929349596444,59.716782232779586,1.5181346107381808
130,61.84025904670644,0.2630121168151314,61.64062559847946,0.3560850444919184,61.136316774143104,0.9222705615725754,60.402921013384976,1.2348701634622445,59.789304023687656,1.496260028164006
131,61.85812833003718,0.261587018602422,61.63689469189035,0.3663353712932429,61.14353698946857,0.8807234518194994,60.49200973386425,1.2440807882708014,59.6258463948063,1.5522648791525506
132,61.86561530554378,0.22016132494290833,61.6252782151426,0.3508768867708687,61.18250107103357,0.8860503221444009,60.47061544339969,1.2338045856207496,59.77779949484307,1.5298484495151996
133,61.86586006053042,0.21833185969523727,61.64361193768102,0.3681485753660345,61.191609458839594,0.8672520119623165,60.50756147851548,1.225752782667016,59.89228902013409,1.5249937160617044
134,61.86693438461622,0.21116414883674942,61.67775224029124,0.3661841266025953,61.27170854693382,0.86936940335172,60.56957975145354,1.2225064153240173,59.998849309734005,1.5267295219249768
135,61.86653434041525,0.2424594186758929,61.64579706661177,0.3844663796795434,61.2790536081672,0.8970860250789477,60.581464770128115,1.1878516892970783,60.02105867866545,1.5182068811159815
136,61.85996142444579,0.23899789754095788,61.64344253550884,0.38077031126720806,61.32313733927368,0.9107435736974377,60.6310646465212,1.174060399297346,60.06736570214734,1.4710867887758035
137,61.86215172271273,0.25451525652130896,61.62495039014383,0.3745308556371663,61.32977766185253,0.9151138722599051,60.68891063089539,1.1436807665768371,60.213362377595125,1.4331740296376385
138,61.860948396116214,0.2756326725440759,61.66285107585621,0.3981729028284708,61.310132469865316,0.9332735724464527,60.622921663790464,1.2267744477306939,60.20674706880015,1.4728272897253847
139,61.860803371217145,0.2944800292645041,61.67236838404787,0.39685378480306444,61.28580351673573,0.9036551752743939,60.629984188660515,1.2107256638633948,60.170973999380784,1.4755166835848499
140,61.8608276885316,0.2959169461686191,61.66050059627724,0.3752770226896667,61.30104095424758,0.8882659375145175,60.64210331588515,1.1706298155389334,60.042767120623935,1.4634331174121034
141,61.86145859567575,0.2955532980033466,61.666993205432675,0.3801837274138637,61.291053539680775,0.9214904679446256,60.59004214887896,1.1679461256749795,59.87384873115041,1.542412626711536
142,61.86202347858263,0.3032613883523207,61.70178342261678,0.3785068712564672,61.30444495859272,0.9193093478080466,60.58275715927153,1.1675795184334217,59.932760796016225,1.5433709362077987
143,61.863030645563846,0.2909581835869803,61.6858398636253,0.37883571544077804,61.349556172108905,0.8982971147437343,60.669890463228086,1.1904477270282194,59.757255945506635,1.606285917275743
144,61.86829680819331,0.2659915675196009,61.71400084533331,0.37250673481072205,61.26156677160464,0.9385061711187497,60.69952717210263,1.1978422132416424,59.771809839222435,1.5879562432413454
145,61.86901364717687,0.26330237699187786,61.74353205619818,0.36560653289636164,61.22345038021712,0.9637518366487967,60.63072943508703,1.2066358333868976,59.63224460786301,1.6185744882973745
146,61.866328950011116,0.24687664295753087,61.74705464222859,0.34413764465406205,61.15150306430733,1.0166392976531853,60.4930794605314,1.2548653669178944,59.60187288968086,1.5847001624363888
147,61.86754635274647,0.2440696365103672,61.74396697438364,0.37460305144819106,61.12702434460197,1.0435229269365882,60.49664661830459,1.2335854875207672,59.69921321016191,1.5385223235462406
148,61.86822979804716,0.2529240545445321,61.74273998078618,0.3942320632965119,61.18627445194571,1.0476230055381481,60.413606662452395,1.2345650363072307,59.67539695038075,1.5259200891953666
149,61.868790069771435,0.2510648881190891,61.74984511148655,0.4220549676733127,61.20636358588953,1.0662798664844102,60.49034982989777,1.1919665130063224,59.71588188769913,1.4875805899677736
150,61.86522057463825,0.29131603901859565,61.74959540645484,0.42689377928853206,61.16314580503065,1.048070403148578,60.4546079760015,1.2092310683219627,59.749975882470956,1.4574964322937298
151,61.86512421433493,0.29732650445432585,61.76574105979157,0.4254543953923316,61.20803622630682,1.0357459322319966,60.50651170524175,1.1929597759865103,59.729254082274906,1.453825135738055
152,61.852462168882134,0.2860846703278645,61.758428600927026,0.4727739729990839,61.14496394502379,1.0431616831407051,60.409515047002394,1.195372972228973,59.89736166363336,1.4204823355433753
153,61.852934481235934,0.2848251650016681,61.730039135734174,0.4691842053560827,61.136857675138394,1.0340080207787368,60.4032890952729,1.1923384247993611,59.86997205381395,1.4226442335429024
